collection_date,pangolin_call
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2.23
2022-03-24,BA.2.3
2022-03-21,BA.2.37
2022-03-19,BA.2.23
2022-03-22,BA.2
2022-03-22,BA.2.37
2022-03-18,BA.2
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-19,BA.2.23
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-21,BA.2.1
2022-03-25,BA.2.9
2022-03-25,BA.2
2022-03-21,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-27,BA.2
2022-03-27,BA.2
2022-03-23,BA.2.23
2022-03-24,BA.2.10
2022-03-24,BA.2
2022-03-24,BA.2.9
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-24,BA.2.9
2022-03-24,BA.2
2022-03-23,BA.2.17
2022-03-25,BA.2.8
2022-03-24,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-24,BA.2
2022-03-23,BA.2
2022-03-24,BA.2
2022-03-23,BA.2
2022-03-24,BA.2
2022-03-21,BA.2
2022-03-23,BA.2
2022-03-21,BA.2
2022-03-23,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-28,BA.2
2022-03-28,BA.2
2022-03-28,BA.2
2022-03-27,BA.1.1
2022-03-27,BA.2
2022-03-27,BA.2
2022-03-28,BA.2
2022-03-27,BA.2
2022-03-27,BA.2
2022-03-27,BA.2.3
2022-03-26,BA.2
2022-03-28,BA.2.23
2022-03-28,BA.2
2022-03-27,BA.2
2022-03-28,BA.2
2022-03-27,BA.2
2022-03-28,BA.2.8
2022-03-27,BA.2
2022-03-28,BA.2
2022-03-26,BA.2
2022-03-25,BA.2
2022-03-28,BA.2.8
2022-03-28,BA.2
2022-03-28,BA.2
2022-03-28,BA.2
2022-03-28,BA.2.52
2022-03-27,BA.2
2022-03-26,BA.2.10
2022-03-26,BA.2.3
2022-03-28,BA.2
2022-03-28,BA.2.3
2022-03-27,BA.2
2022-03-28,BA.2.9
2022-03-28,BA.2
2022-03-27,BA.2
2022-03-27,BA.1.1
2022-03-27,BA.2
2022-03-28,BA.2
2022-03-27,BA.2
2022-03-27,BA.2
2022-03-27,BA.2
2022-03-27,BA.2.23
2022-03-27,BA.2
2022-03-27,BA.2.23
2022-03-26,BA.2
2022-03-27,BA.2
2022-03-26,BA.2
2022-03-27,BA.2
2022-03-27,BA.2.23
2022-03-26,BA.2
2022-03-26,BA.2.10
2022-03-27,BA.2
2022-03-25,BA.2
2022-03-25,BA.2
2022-03-25,BA.2
2022-03-24,BA.2.23
2022-03-23,BA.2
2022-03-24,BA.2
2022-03-24,BA.2
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-23,BA.2.3
2022-03-23,BA.2
2022-03-23,BA.2.9
2022-03-24,BA.2
2022-03-24,BA.2
2022-03-26,BA.2.18
2022-03-22,BA.2
2022-03-26,BA.2
2022-03-27,BA.2
2022-03-27,BA.2
2022-03-27,BA.2
2022-03-21,BA.2.37
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-21,BA.2.9
2022-03-22,BA.2
2022-03-21,BA.1.1.13
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-22,BA.2.22
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-29,BA.2
2022-03-28,BA.2.9
2022-03-29,BA.2
2022-03-29,BA.2.10
2022-03-28,BA.2.18
2022-03-29,BA.2.1
2022-03-28,BA.2
2022-03-28,BA.2
2022-03-29,BA.2.3
2022-03-28,BA.2
2022-03-28,BA.1.1.1
2022-03-28,BA.2
2022-03-28,BA.2.8
2022-03-29,BA.2
2022-03-28,BA.2
2022-03-29,BA.2
2022-03-28,BA.1.1.15
2022-03-28,BA.2.18
2022-03-29,BA.1.1
2022-03-29,BA.2.9
2022-03-28,BA.2
2022-03-28,BA.2
2022-03-28,BA.1.1
2022-03-29,BA.2
2022-03-28,BA.1.15.1
2022-03-28,BA.2
2022-03-29,BA.2
2022-03-28,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-28,BA.2.23
2022-03-29,BA.2.8
2022-03-28,BA.2
2022-03-29,BA.2.8
2022-03-28,BA.2
2022-03-28,BA.1.15
2022-03-29,BA.2
2022-03-28,BA.2
2022-03-27,BA.2.3
2022-03-28,BA.2
2022-03-28,BA.2.23
2022-03-29,BA.2.1
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-27,BA.2.1
2022-03-29,BA.2
2022-03-28,BA.2
2022-03-28,BA.1.15.1
2022-03-28,BA.2.9
2022-03-28,BA.2.1
2022-03-28,BA.2.9
2022-03-29,BA.2.23
2022-03-28,BA.2.9
2022-03-28,BA.2
2022-03-28,BA.2
2022-03-28,BA.2.3
2022-03-29,BA.2
2022-03-28,BA.2
2022-03-28,BA.2
2022-03-28,BA.2.23
2022-03-28,BA.2.23
2022-03-28,BA.2.9
2022-03-28,BA.1.1
2022-03-28,BA.2
2022-03-28,BA.1.1
2022-03-29,BA.2
2022-03-28,BA.2.8
2022-03-28,BA.2.74
2022-03-28,BA.2
2022-03-28,BA.2
2022-03-28,BA.1.1
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-29,BA.1.1
2022-03-29,BA.2
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-30,BA.1.1
2022-03-30,BA.1.1
2022-03-30,BA.2.1
2022-03-30,BA.2
2022-03-28,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-28,BA.2
2022-03-30,BA.2
2022-03-29,BA.2.8
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-28,BA.2
2022-03-29,BA.2
2022-03-25,BA.2
2022-03-31,BA.2
2022-03-30,BA.2.23
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-29,BA.2
2022-03-30,BA.2
2022-03-30,BA.2.10.1
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-29,BA.2.37
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-29,BA.2.37
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-30,BA.2.3
2022-03-29,BA.2
2022-03-30,BA.1.1
2022-03-30,BA.2.3
2022-03-31,BA.2
2022-03-31,BA.2.3
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-30,BA.2.9
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-30,BA.2.9
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-30,BA.2.53
2022-03-29,BA.2.23
2022-03-30,BA.2.8
2022-03-29,BA.2.23
2022-03-29,BA.2.9
2022-03-30,BA.2.23
2022-03-29,BA.2.7
2022-03-29,BA.2
2022-03-29,BA.2.9
2022-03-30,BA.2
2022-03-29,BA.2.9
2022-03-30,BA.2
2022-03-29,BA.1.1
2022-03-30,BA.2.7
2022-03-30,BA.2
2022-03-29,BA.1.1
2022-03-30,BA.2
2022-03-29,BA.2.23
2022-03-28,BA.2
2022-03-29,BA.1.1
2022-03-29,BA.2.9
2022-03-29,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-28,BA.2
2022-03-29,BA.2
2022-03-30,BA.2.9
2022-03-28,BA.2
2022-03-30,BA.2
2022-03-28,BA.2
2022-03-28,BA.2
2022-03-29,BA.2.3
2022-03-28,BA.2
2022-03-29,BA.2
2022-03-28,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-28,BA.1.1
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-30,BA.2.9
2022-03-30,BA.1.1
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-30,BA.2
2022-03-30,BA.2.37
2022-03-30,BA.2.37
2022-03-30,BA.2
2022-03-31,BA.2.36
2022-03-30,BA.2
2022-03-30,BA.2.3
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-30,BA.2.9
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-31,BA.2
2022-03-29,BA.2
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-30,BA.2.1
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-30,BA.2.9
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-29,BA.1.1
2022-03-29,BA.2
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-29,BA.2.3
2022-03-29,BA.2.9
2022-03-30,BA.1.1
2022-03-30,BA.2
2022-03-29,BA.1.1
2022-03-30,BA.2
2022-03-31,BA.2.3
2022-03-30,BA.2
2022-03-29,BA.2.1
2022-03-29,BA.2.9
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-31,BA.2.8
2022-03-28,BA.2
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-28,BA.1.1
2022-03-31,BA.2.8
2022-03-30,BA.2
2022-03-31,BA.2.8
2022-03-30,BA.2.9
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-30,BA.2.23
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-30,BA.2.53
2022-03-30,BA.2
2022-03-31,BA.2
2022-03-29,BA.2
2022-03-30,BA.2
2022-03-31,BA.2.37
2022-03-30,BA.1.1.1
2022-03-30,BA.2
2022-03-31,BA.2
2022-03-30,BA.1.1.1
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-31,BA.2
2022-03-30,BA.2.9
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-29,XR
2022-03-29,BA.2
2022-03-29,BA.2.37
2022-03-30,BA.2
2022-03-30,BA.2.9
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-31,BA.2.23
2022-03-31,BA.2
2022-03-29,BA.2
2022-03-30,BA.2
2022-03-31,BA.2.9
2022-03-30,BA.2.10
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-30,BA.2.9
2022-03-29,BA.2
2022-03-31,BA.2
2022-03-31,BA.2.8
2022-03-30,BA.2
2022-03-30,BA.2.23
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-31,BA.2
2022-03-31,BA.2.23
2022-03-31,BA.2.8
2022-03-31,BA.2
2022-03-30,BA.2.9
2022-03-31,BA.2.8
2022-03-30,BA.2.3
2022-03-28,BA.2
2022-03-28,BA.2
2022-03-30,BA.2
2022-03-27,BA.2
2022-03-29,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-28,BA.2
2022-03-29,BA.2.9
2022-03-29,BA.2.10
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-29,BA.2.9
2022-03-30,BA.2.8
2022-03-30,BA.2.8
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-29,BA.2
2022-03-30,BA.2.8
2022-03-31,BA.2
2022-03-30,BA.2.8
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-29,BA.2
2022-03-30,BA.2
2022-03-29,BA.2.37
2022-03-29,BA.2
2022-03-29,BA.1.1
2022-03-30,BA.2
2022-03-30,BA.2.9
2022-03-29,BA.2
2022-03-31,BA.2
2022-04-01,BA.2
2022-03-31,BA.2
2022-03-27,BA.2
2022-03-31,XN
2022-03-31,BA.2
2022-04-01,BA.2
2022-03-31,BA.2.9
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-31,BA.2.1
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-31,BA.2
2022-04-01,BA.2
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-31,BA.2
2022-04-01,BA.2
2022-04-01,BA.2.37
2022-03-31,BA.2
2022-04-01,BA.2.37
2022-04-01,BA.2
2022-03-31,BA.2
2022-03-31,BA.2
2022-04-01,BA.2
2022-03-31,BA.2.9
2022-03-31,BA.1.1
2022-04-01,BA.2
2022-03-31,BA.2
2022-04-01,BA.2.23
2022-04-01,BA.2
2022-04-01,BA.2
2022-04-01,BA.2
2022-03-31,BA.2.10
2022-04-01,BA.2
2022-03-31,BA.2
2022-03-31,BA.2.9
2022-04-01,BA.1.1
2022-04-01,BA.2
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-31,BA.2.9
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-31,BA.2
2022-04-01,BA.2.37
2022-04-01,BA.2
2022-04-01,BA.2
2022-04-01,BA.2
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-31,BA.2
2022-04-01,BA.2
2022-04-01,BA.2
2022-04-01,BA.2
2022-03-31,BA.2
2022-04-01,BA.2.9
2022-03-31,BA.2
2022-04-01,BA.2
2022-03-31,BA.2.1
2022-03-31,BA.2
2022-04-01,BA.2
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-31,BA.2
2022-04-01,BA.2
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-31,BA.2
2022-04-01,BA.2
2022-03-31,BA.2
2022-03-30,BA.2
2022-03-30,BA.2.3
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-31,BA.2.8
2022-03-30,BA.2.37
2022-03-30,BA.2
2022-03-30,BA.2.37
2022-03-31,BA.2
2022-04-01,BA.2
2022-03-31,BA.2
2022-03-31,BA.2.1
2022-03-31,BA.2.9.5
2022-04-01,BA.2.23
2022-04-01,BA.2.9
2022-03-30,BA.2
2022-04-01,BA.2
2022-04-01,BA.2
2022-03-31,BA.2
2022-03-31,BA.2.8
2022-04-01,BA.2
2022-03-31,BA.2.3
2022-04-01,BA.2
2022-03-31,BA.2
2022-04-01,BA.2
2022-04-01,BA.2
2022-04-01,BA.2.3
2022-03-31,BA.2
2022-04-01,BA.2.1
2022-03-31,BA.2
2022-03-31,BA.2
2022-04-01,BA.2
2022-04-01,BA.2
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-31,BA.2.18
2022-03-30,BA.2
2022-03-31,BA.2
2022-03-31,BA.2.18
2022-03-30,BA.2
2022-03-30,BA.2
2022-03-31,BA.2.12
2022-03-31,BA.2.9
2022-04-02,BA.2.47
2022-04-02,BA.2.3
2022-04-01,BA.2.9
2022-04-02,BA.2
2022-04-02,BA.2
2022-04-02,BA.2
2022-04-02,BA.2.9
2022-04-01,BA.2
2022-04-01,BA.2
2022-04-02,BA.2
2022-04-02,BA.2
2022-04-01,BA.1.1.14
2022-04-02,BA.2
2022-04-02,BA.2
2022-04-02,BA.2
2022-04-02,BA.2
2022-04-02,BA.2
2022-04-01,BA.1.1
2022-04-02,BA.2
2022-04-01,BA.2
2022-03-31,BA.2
2022-03-31,BA.2
2022-03-31,BA.2
2022-04-01,BA.2
2022-04-02,BA.2
2022-04-02,BA.2.9
2022-04-02,BA.2
2022-04-02,BA.2.3
2022-04-02,BA.2.9
2022-04-02,BA.2.9
2022-04-02,BA.2
2022-03-30,BA.2
2022-04-01,BA.2
2022-04-01,BA.2.9
2022-04-02,BA.2
2022-04-02,BA.2
2022-04-01,BA.2.12
2022-04-01,BA.2
2022-04-02,BA.2
2022-03-31,BA.2
2022-04-02,BA.2
2022-04-02,BA.2.8
2022-04-02,BA.2
2022-04-02,BA.2
2022-03-31,BA.2
2022-04-02,BA.2
2022-04-02,BA.2
2022-04-01,BA.2.1
2022-04-02,BA.2
2022-04-01,BA.2
2022-04-01,BA.2
2022-04-02,BA.2.22
2022-04-02,BA.1.15
2022-04-02,BA.2
2022-04-01,BA.2
2022-04-02,BA.2.37
2022-04-01,BA.2
2022-04-01,BA.2
2022-04-02,BA.2.9
2022-04-02,BA.2
2022-03-31,BA.2
2022-04-02,BA.2
2022-03-30,BA.2
2022-04-02,BA.2.3
2022-04-02,BA.2
2022-04-01,BA.2
2022-03-31,BA.2
2022-04-02,BA.2
2022-03-30,BA.2
2022-03-31,BA.2
2022-04-01,BA.2.3
2022-04-01,BA.2
2022-04-03,BA.2
2022-04-03,BA.2
2022-04-02,BA.2
2022-04-03,BA.2
2022-04-03,BA.2.9
2022-04-03,BA.2
2022-04-02,BA.2
2022-04-02,BA.2
2022-04-01,BA.1.1.14
2022-04-02,BA.2
2022-04-02,BA.2
2022-04-03,BA.2
2022-04-03,BA.2
2022-04-03,BA.2
2022-04-03,BA.2
2022-04-03,BA.2
2022-04-03,BA.2
2022-04-02,BA.2.1
2022-04-03,BA.2
2022-04-02,BA.2
2022-04-03,BA.2.9
2022-04-03,BA.2
2022-04-03,BA.2
2022-04-03,BA.2.9
2022-04-03,BA.2
2022-04-02,BA.1.1
2022-04-02,BA.2.9.5
2022-04-03,BA.2
2022-04-03,BA.2
2022-03-31,BA.2.23
2022-04-03,BA.2.3
2022-04-02,BA.2
2022-03-31,BA.2
2022-04-02,BA.2
2022-04-02,BA.2
2022-04-01,BA.2
2022-04-02,BA.2.9
2022-04-02,BA.2.8
2022-04-02,BA.2
2022-04-02,BA.2
2022-04-03,BA.2
2022-04-03,BA.2.9
2022-04-02,BA.2
2022-04-03,BA.2
2022-04-02,BA.2
2022-04-01,BA.2
2022-04-03,BA.2
2022-04-02,BA.2
2021-01-27,B.1.1.7
2021-02-20,B.1.1.7
2021-02-19,Q.4
2021-02-26,B.1.1.7
2021-03-09,B.1.1.7
2022-03-21,BA.2.3
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.1.1
2022-03-22,BA.2
2022-03-21,BA.1.1
2022-03-22,BA.2
2022-03-21,BA.2.1
2022-03-21,BA.2.10
2022-03-21,BA.2
2022-03-21,BA.1.1
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-21,BA.2.37
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-21,BA.2.65
2022-03-21,BA.2
2022-03-21,BA.2.10
2022-03-22,BA.2
2022-03-21,BA.2.10
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-21,BA.2.10
2022-03-22,BA.2.3
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-21,BA.2.10
2022-03-21,BA.1.1
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-22,BA.1.1
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.1.1.3
2022-03-19,BA.2
2022-03-22,BA.2
2022-03-21,BA.2.9
2022-03-22,BA.2.3
2022-03-22,BA.2
2022-03-22,BA.2.31
2022-03-22,BA.1.18
2022-03-21,BA.1.1.3
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-21,BA.2.5
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-21,BA.2.3
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-21,BA.2.9
2022-03-22,BA.2
2022-03-21,BA.2.10
2022-03-21,BA.2
2022-03-22,BA.2.10
2022-03-21,BA.2
2022-03-22,BA.2.1
2022-03-21,XE
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-22,BA.2.10
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-22,BA.1.1
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2.9
2022-03-21,BA.2
2022-03-22,BA.1.1
2022-03-21,BA.2.10
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-22,BA.2.10
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-22,BA.1.9
2022-03-22,BA.2.51
2022-03-21,BA.2
2022-03-20,BA.2
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-21,BA.2.38
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-21,BA.2.3
2022-03-21,BA.2
2022-03-21,BA.1.1.15
2022-03-21,BA.2.1
2022-03-21,BA.2.23
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-22,BA.2.10
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-21,BA.2.10.1
2022-03-22,BA.2
2022-03-21,BA.2.1
2022-03-21,BA.2
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-21,BA.2.9
2022-03-21,BA.2.3
2022-03-21,BA.2
2022-03-21,BA.2.10
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-25,BA.2
2022-03-25,BA.2
2022-03-25,BA.2
2022-03-26,BA.2
2022-03-25,BA.2.17
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-25,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-24,BA.2
2022-03-26,BA.2
2022-03-26,BA.1.1
2022-03-26,BA.2
2022-03-25,BA.2.8
2022-03-26,BA.2
2022-03-25,BA.2.49
2022-03-26,BA.2.3
2022-03-26,BA.2
2022-03-25,BA.2
2022-03-26,BA.2.9
2022-03-25,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-25,BA.2
2022-03-25,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-25,BA.2
2022-03-25,BA.2
2022-03-26,BA.2
2022-03-25,BA.2
2022-03-26,BA.2
2022-03-26,BA.2.22
2022-03-25,BA.2
2022-03-25,BA.2
2022-03-25,BA.2
2022-03-26,BA.2.22
2022-03-25,BA.2
2022-03-26,BA.2.9
2022-03-26,BA.2
2022-03-25,BA.2
2022-03-25,BA.2.1
2022-03-26,BA.2
2022-03-25,BA.2
2022-03-28,BA.2.9
2022-03-26,XE
2022-03-26,BA.2.9
2022-03-26,BA.2.50
2022-03-26,BA.2.3
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-26,BA.2.3
2022-03-26,BA.2
2022-03-24,BA.2
2022-03-26,BA.2
2022-03-25,BA.2
2022-03-25,BA.2.9
2022-03-24,BA.2
2022-03-26,BA.2
2022-03-26,BA.2.3
2022-03-25,BA.2.3
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-25,BA.2
2022-03-25,BA.2
2022-03-25,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-26,BA.2
2022-03-25,BA.1.1
2022-03-26,BA.2.9.2
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-22,BA.2.3
2022-03-22,BA.2
2022-03-22,BA.1.1.15
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-21,BA.1.1
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-22,BA.2.1
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-22,BA.2.9
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-22,BA.2.3
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-21,BA.2
2022-03-22,BA.2.9
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-22,BA.2.51
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-23,BA.2.1
2022-03-22,BA.2.3
2022-03-23,BA.2
2022-03-22,BA.2.9
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-22,BA.1.1
2022-03-22,BA.2.3
2022-03-23,BA.2.1
2022-03-22,BA.2.22
2022-03-23,BA.2
2022-03-22,BA.2.9
2022-03-22,BA.1.1
2022-03-22,BA.2.3
2022-03-22,BA.2
2022-03-22,BA.2.3
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-22,BA.2.23
2022-03-23,BA.2
2022-03-22,BA.2.10
2022-03-22,BA.1.1.15
2022-03-23,BA.2
2022-03-22,BA.1.17.2
2022-03-25,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-22,BA.1.1
2022-03-23,BA.1.15
2022-03-23,BA.2
2022-03-22,BA.1.1
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-22,BA.2.3
2022-03-22,BA.2.3
2022-03-22,BA.2.3
2022-03-23,BA.2
2022-03-22,BA.2.3
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-22,BA.1.1
2022-03-22,BA.2
2022-03-22,BA.2.8
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-22,BA.2.10
2022-03-23,BA.2
2022-03-26,BA.2
2022-03-23,BA.2.10
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-22,BA.2.3
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-22,BA.2
2022-03-23,BA.2
2022-03-23,BA.2
2022-03-22,BA.2
2022-03-22,BA.2.3
